,username,retweet,Like,Reply
411,nebraskangooner,1.7326732873916626,31.435644149780273,4.158415794372559
412,LuchoPoletti,1.7326732873916626,13.425742149353027,1.4455446004867554
413,JacobCanfield,1.722772240638733,21.445545196533203,4.801980018615723
414,ThinBlueLineFed,1.722772240638733,4.247524738311768,0.32673266530036926
415,bunnibiitch,1.7014925479888916,6.328358173370361,0.4776119291782379
416,TagadoBTC,1.693069338798523,26.287128448486328,5.6930694580078125
417,gowrising,1.6831682920455933,8.673267364501953,0.4455445408821106
418,JanisLegler,1.6831682920455933,6.702970504760742,0.6930692791938782
419,onebitgram,1.6633663177490234,9.475247383117676,0.5544554591178894
420,CasabanRoberto,1.6538461446762085,9.269230842590332,0.7307692170143127
421,cryptododo7,1.5346534252166748,80.92079162597656,8.91089153289795
422,LiBZ42,1.5346534252166748,15.960395812988281,2.4257426261901855
423,RaphaFigueredo,1.485148549079895,50.41584014892578,3.405940532684326
424,dashforcashusmc,1.4752475023269653,10.11881160736084,0.4356435537338257
425,MaciejTomczyk3,1.4554455280303955,13.89108943939209,1.881188154220581
426,DiarioBitcoin,1.4356435537338257,8.445544242858887,3.415841579437256
427,MrVigilanteBTC,1.3861385583877563,15.87128734588623,1.6831682920455933
428,Lord_Richard90,1.3663365840911865,6.346534729003906,0.5544554591178894
429,CoinSonarBot,1.3663365840911865,6.267326831817627,0.23762376606464386
430,Mr_Tim_H,1.3465346097946167,5.99009895324707,0.31683167815208435
431,Tom37344628,1.3125,4.25,0.25
432,lomelir85,1.307692289352417,4.307692527770996,0.5384615659713745
433,bitcoinsistemi,1.2574257850646973,9.287128448486328,0.9801980257034302
434,AussieHodl,1.2475247383117676,21.584157943725586,1.910891056060791
435,FrankLambeek,1.2475247383117676,12.970296859741211,0.8217821717262268
436,dickerson_des,1.2277227640151978,10.1386137008667,1.0792078971862793
437,MetanetIcu,1.2277227640151978,6.6039605140686035,0.4653465449810028
438,krbecrypto,1.188118815422058,6.821782112121582,0.5247524976730347
439,Bane420XVG,1.188118815422058,4.5742573738098145,0.41584157943725586
440,hodloncomrades,1.1584157943725586,18.26732635498047,2.118811845779419
441,ActorMikeBiddle,1.1584157943725586,16.2772274017334,2.0792078971862793
442,itsDanBull,1.1485148668289185,53.48514938354492,3.405940532684326
443,CryptoMickey,1.1333333253860474,1.7999999523162842,0.9333333373069763
444,pehlivanhakki,1.118811845779419,40.0990104675293,2.4851484298706055
445,TecharoApp,1.1159420013427734,1.7536232471466064,0.43478259444236755
446,cryptoexpertts,1.1089109182357788,8.89108943939209,2.237623691558838
447,ArtUnkown,1.1089109182357788,4.851485252380371,2.7227723598480225
448,MaksNiko,1.100000023841858,3.200000047683716,0.4000000059604645
449,bitcoin_paris_,1.0990098714828491,4.732673168182373,1.396039605140686
450,kriptometo,1.089108943939209,24.455446243286133,4.158415794372559
451,btc_buddhist,1.0495049953460693,18.623762130737305,1.2475247383117676
452,BTC_Flashbacks,1.013157844543457,2.3157894611358643,0.3552631437778473
453,iflycrypto,1.0,7.900990009307861,0.7722772359848022
454,AndriiKalanchuk,0.9772727489471436,2.840909004211426,0.3636363744735718
455,Z06Z07,0.9504950642585754,5.653465270996094,0.6435643434524536
456,TheMagician33,0.9405940771102905,11.08910846710205,1.3762376308441162
457,pertdoherty,0.9405940771102905,2.089108943939209,0.4554455578327179
458,OutOfContextHex,0.9207921028137207,8.495049476623535,1.2475247383117676
459,just0Think,0.9108911156654358,7.435643672943115,1.5643564462661743
460,samstickkzjo,0.8910890817642212,3.5643563270568848,0.3465346395969391
461,Cryptodidacte,0.8712871074676514,6.247524738311768,1.5940593481063843
462,_geonic,0.8415841460227966,8.742574691772461,1.0792078971862793
463,Frank37751100,0.8139534592628479,2.6744186878204346,0.20930232107639313
464,vakeraj,0.8118811845779419,17.50494956970215,1.5247524976730347
465,mlt4656,0.8118811845779419,5.138613700866699,1.5742573738098145
466,Forza_Crypto,0.801980197429657,5.237623691558838,0.5445544719696045
467,RealAllenHena,0.7722772359848022,6.455445766448975,1.2574257850646973
468,kyletorpey,0.7128713130950928,7.891088962554932,1.3663365840911865
469,parman_the,0.7029703259468079,11.396039962768555,1.396039605140686
470,thisisbullish,0.6732673048973083,22.564355850219727,1.1287128925323486
471,gregzaj1,0.6732673048973083,13.514851570129395,1.4950494766235352
472,JordynYG2024,0.6666666865348816,4.92307710647583,0.39743590354919434
473,chowcollection,0.6633663177490234,8.148514747619629,1.0297030210494995
474,RAPTOR0101,0.6138613820075989,9.87128734588623,0.9405940771102905
475,Theridon1,0.5742574334144592,1.8514851331710815,0.7425742745399475
476,cryptowave93,0.5643564462661743,1.3861385583877563,0.4455445408821106
477,KoreaComK,0.5346534848213196,8.247525215148926,1.3267326354980469
478,TheAustrian3,0.5247524976730347,6.6039605140686035,0.6930692791938782
479,Denzel_042,0.5247524976730347,3.504950523376465,0.2574257552623749
480,jdrangosch,0.5247524976730347,3.495049476623535,0.8514851331710815
481,kaj_roos,0.5247524976730347,2.8019802570343018,0.5346534848213196
482,missteencrypto,0.49504950642585754,9.0,2.02970290184021
483,BigCheds,0.49504950642585754,5.673267364501953,1.5247524976730347
484,bitcoingem2,0.49504950642585754,2.8712871074676514,0.3465346395969391
485,shawnyeager,0.4752475321292877,4.178217887878418,0.32673266530036926
486,StoneSharp_,0.47297295928001404,2.2432432174682617,0.2702702581882477
487,fluffyPuppee,0.46666666865348816,1.100000023841858,0.23333333432674408
488,aaronlauyy,0.4455445408821106,5.158415794372559,0.4455445408821106
489,CryptoCreepsNFT,0.4356435537338257,3.2772276401519775,2.405940532684326
490,MaltibaGH,0.42574256658554077,3.6930692195892334,0.4752475321292877
491,gcote29,0.42574256658554077,1.5445544719696045,0.039603959769010544
492,taha_zafar12,0.41584157943725586,5.465346336364746,0.801980197429657
493,Bhuff12286,0.3465346395969391,3.762376308441162,0.1683168262243271
494,theemikehobart,0.3366336524486542,2.5445544719696045,0.3861386179924011
495,katielym31,0.3366336524486542,1.8316831588745117,0.07920791953802109
496,TheBTCBatman,0.30693069100379944,5.168316841125488,0.3465346395969391
497,FutureIsFantom,0.2871287167072296,3.207920789718628,0.7128713130950928
498,_Telekinesis,0.2772277295589447,1.6831682920455933,0.2970297038555145
499,fawad1235,0.22772277891635895,0.7920792102813721,0.48514851927757263
500,BitcoinStripper,0.20792078971862793,1.9702969789505005,0.9405940771102905
501,roneylaurent,0.1881188154220581,0.8217821717262268,0.42574256658554077
502,JeremyRubin,0.13861386477947235,3.534653425216675,0.9702970385551453
